,Zip,Part of Bo,Year,Counts,2010Pop,Per100k
10163,31415,899,2016,1,12091,8.270614506657845
10164,31415,899,2017,1,12091,8.270614506657845
10165,31415,9999,2015,1,12091,8.270614506657845
10166,31419,310,2016,1,50954,1.9625544608862895
10167,31501,341,2015,1,15576,6.420133538777606
10168,31503,20,2018,1,21116,4.735745406326956
10169,31503,423,2017,1,21116,4.735745406326956
10170,31503,4420,2017,1,21116,4.735745406326956
10171,31503,513,2018,1,21116,4.735745406326956
10172,31510,342,2015,1,9848,10.154346060113728
10173,31510,4420,2018,1,9848,10.154346060113728
10174,31510,4422,2017,1,9848,10.154346060113728
10175,31513,420,2018,1,16084,6.217358865953743
10176,31513,423,2015,1,16084,6.217358865953743
10177,31513,6,2018,1,16084,6.217358865953743
10178,31516,4420,2017,2,14735,13.573125212080082
10179,31516,4422,2017,1,14735,6.786562606040041
10180,31516,6,2016,1,14735,6.786562606040041
10181,31519,899,2015,1,3569,28.01905295601009
10182,31519,899,2018,1,3569,28.01905295601009
10183,31520,310,2018,1,22336,4.477077363896848
10184,31520,420,2015,1,22336,4.477077363896848
10185,31520,423,2017,2,22336,8.954154727793696
10186,31520,4422,2015,1,22336,4.477077363896848
10187,31520,4429,2017,1,22336,4.477077363896848
10188,31520,52,2017,1,22336,4.477077363896848
10189,31520,6,2018,1,22336,4.477077363896848
10190,31520,899,2017,1,22336,4.477077363896848
10191,31522,342,2016,1,14447,6.921852287672181
10192,31522,441,2017,1,14447,6.921852287672181
10193,31522,4422,2018,1,14447,6.921852287672181
10194,31522,899,2016,1,14447,6.921852287672181
10195,31523,4420,2017,1,13229,7.559150351500492
10196,31523,4422,2018,1,13229,7.559150351500492
10197,31523,9999,2018,1,13229,7.559150351500492
10198,31524,135,2018,1,0,0.0
10199,31524,41,2015,1,0,0.0
10200,31524,512,2015,1,0,0.0
10201,31524,513,2018,1,0,0.0
10202,31525,4420,2018,1,28247,3.5401989591815055
10203,31525,510,2016,1,28247,3.5401989591815055
10204,31525,513,2018,1,28247,3.5401989591815055
10205,31525,9999,2018,1,28247,3.5401989591815055
10206,31533,10,2015,1,17494,5.716245569909683
10207,31533,420,2016,1,17494,5.716245569909683
10208,31533,440,2015,1,17494,5.716245569909683
10209,31533,4420,2016,1,17494,5.716245569909683
10210,31533,4420,2018,1,17494,5.716245569909683
10211,31533,4421,2015,1,17494,5.716245569909683
10212,31533,4422,2015,1,17494,5.716245569909683
10213,31533,4422,2017,1,17494,5.716245569909683
10214,31533,4422,2018,1,17494,5.716245569909683
10215,31533,482,2017,1,17494,5.716245569909683
10216,31533,510,2018,1,17494,5.716245569909683
10217,31533,512,2016,1,17494,5.716245569909683
10218,31533,52,2018,1,17494,5.716245569909683
10219,31533,532,2018,1,17494,5.716245569909683
10220,31533,83,2017,1,17494,5.716245569909683
10221,31533,899,2016,1,17494,5.716245569909683
10222,31535,4420,2016,1,11264,8.87784090909091
10223,31535,513,2017,1,11264,8.87784090909091
10224,31537,4422,2015,1,10097,9.903931860948797
10225,31537,4429,2015,1,10097,9.903931860948797
10226,31537,4429,2016,1,10097,9.903931860948797
10227,31539,111,2018,1,14468,6.911805363560962
10228,31539,341,2015,1,14468,6.911805363560962
10229,31539,4420,2017,1,14468,6.911805363560962
10230,31539,4422,2016,1,14468,6.911805363560962
10231,31539,4422,2018,2,14468,13.823610727121924
10232,31539,4429,2016,1,14468,6.911805363560962
10233,31539,510,2017,1,14468,6.911805363560962
10234,31539,899,2017,1,14468,6.911805363560962
10235,31542,449,2015,1,2811,35.574528637495554
10236,31542,530,2015,2,2811,71.14905727499111
10237,31542,5839,2018,1,2811,35.574528637495554
10238,31545,310,2017,1,16133,6.198475175106924
10239,31545,4429,2015,2,16133,12.396950350213848
10240,31547,530,2018,1,1293,77.33952049497293
10241,31547,6,2017,1,1293,77.33952049497293
10242,31547,84,2015,1,1293,77.33952049497293
10243,31549,539,2018,1,2239,44.662795891022775
10244,31554,440,2016,1,7076,14.132278123233464
10245,31554,4429,2016,1,7076,14.132278123233464
10246,31561,510,2018,1,298,335.5704697986577
10247,31565,4422,2017,1,1841,54.318305268875605
10248,31566,341,2017,1,3471,28.81014116969173
10249,31601,310,2015,1,32730,3.055300947143294
10250,31601,420,2017,1,32730,3.055300947143294
10251,31601,440,2015,1,32730,3.055300947143294
10252,31601,440,2016,2,32730,6.110601894286588
10253,31601,4420,2016,1,32730,3.055300947143294
10254,31601,4420,2018,1,32730,3.055300947143294
10255,31601,4422,2016,1,32730,3.055300947143294
10256,31601,4422,2017,1,32730,3.055300947143294
10257,31601,4429,2015,2,32730,6.110601894286588
10258,31601,4429,2016,2,32730,6.110601894286588
10259,31601,4429,2017,1,32730,3.055300947143294
10260,31601,510,2018,1,32730,3.055300947143294
10261,31601,530,2015,1,32730,3.055300947143294
10262,31601,539,2016,1,32730,3.055300947143294
10263,31601,6,2018,1,32730,3.055300947143294
10264,31601,81,2015,1,32730,3.055300947143294
10265,31601,899,2016,1,32730,3.055300947143294
10266,31602,111,2016,1,34702,2.8816782894357673
10267,31602,322,2018,1,34702,2.8816782894357673
10268,31602,341,2015,1,34702,2.8816782894357673
10269,31602,420,2017,1,34702,2.8816782894357673
10270,31602,52,2015,1,34702,2.8816782894357673
10271,31605,341,2016,1,20188,4.953437685753913
10272,31620,4429,2017,1,10690,9.354536950420954
10273,31620,448,2016,1,10690,9.354536950420954
10274,31631,4420,2018,1,559,178.89087656529517
10275,31634,310,2018,1,5844,17.111567419575632
10276,31634,341,2018,1,5844,17.111567419575632
10277,31634,441,2018,1,5844,17.111567419575632
10278,31634,4429,2015,1,5844,17.111567419575632
10279,31634,9999,2015,1,5844,17.111567419575632
10280,31636,341,2017,1,9539,10.48327916972429
10281,31636,4429,2015,1,9539,10.48327916972429
10282,31636,510,2018,1,9539,10.48327916972429
10283,31636,513,2015,1,9539,10.48327916972429
10284,31636,513,2018,1,9539,10.48327916972429
10285,31636,52,2018,1,9539,10.48327916972429
10286,31636,530,2016,1,9539,10.48327916972429
10287,31639,322,2017,1,10537,9.490367277213629
10288,31639,4422,2016,1,10537,9.490367277213629
10289,31639,480,2017,1,10537,9.490367277213629
10290,31639,532,2017,1,10537,9.490367277213629
10291,31639,6,2016,1,10537,9.490367277213629
10292,31642,4420,2017,1,4898,20.41649652919559
10293,31643,310,2015,1,8709,11.482374555057985
10294,31643,6,2017,1,8709,11.482374555057985
10295,31648,38,2018,1,1040,96.15384615384616
10296,31648,510,2015,1,1040,96.15384615384616
10297,31650,310,2016,1,3311,30.202355783751134
10298,31650,4422,2016,1,3311,30.202355783751134
10299,31650,4429,2015,1,3311,30.202355783751134
10300,31650,510,2018,1,3311,30.202355783751134
10301,31650,512,2018,1,3311,30.202355783751134
10302,31650,9999,2015,1,3311,30.202355783751134
10303,31698,310,2016,1,2223,44.9842555105713
10304,31699,111,2018,1,621,161.0305958132045
10305,31699,6,2015,1,621,161.0305958132045
10306,31699,899,2016,1,621,161.0305958132045
10307,31701,4819,2015,1,20552,4.865706500583885
10308,31705,341,2018,1,35565,2.811753128075355
10309,31705,4422,2017,1,35565,2.811753128075355
10310,31705,511,2017,1,35565,2.811753128075355
10311,31705,899,2015,1,35565,2.811753128075355
10312,31707,111,2017,1,25299,3.9527254041661726
10313,31707,4422,2016,1,25299,3.9527254041661726
10314,31707,4422,2017,1,25299,3.9527254041661726
10315,31707,50,2018,1,25299,3.9527254041661726
10316,31707,510,2015,1,25299,3.9527254041661726
10317,31707,52,2015,1,25299,3.9527254041661726
10318,31709,330,2015,1,16019,6.242586928022972
10319,31709,440,2018,1,16019,6.242586928022972
10320,31709,4429,2015,1,16019,6.242586928022972
10321,31709,512,2016,1,16019,6.242586928022972
10322,31709,899,2016,1,16019,6.242586928022972
10323,31711,899,2015,1,867,115.34025374855825
10324,31714,6,2015,1,6474,15.446400988569664
10325,31714,899,2016,1,6474,15.446400988569664
10326,31714,899,2017,1,6474,15.446400988569664
10327,31721,4429,2017,1,20095,4.976362279173924
10328,31721,899,2018,1,20095,4.976362279173924
10329,31730,4420,2017,1,9682,10.32844453625284
10330,31730,510,2015,1,9682,10.32844453625284
10331,31749,52,2015,1,2783,35.932446999640675
10332,31750,4420,2015,1,18687,5.351313747525017
10333,31750,4420,2016,1,18687,5.351313747525017
10334,31750,4420,2018,1,18687,5.351313747525017
10335,31750,4422,2016,1,18687,5.351313747525017
10336,31750,4422,2017,2,18687,10.702627495050034
10337,31750,4429,2017,1,18687,5.351313747525017
10338,31750,530,2015,1,18687,5.351313747525017
10339,31750,532,2015,1,18687,5.351313747525017
10340,31750,532,2017,1,18687,5.351313747525017
10341,31750,6,2018,1,18687,5.351313747525017
10342,31750,83,2018,1,18687,5.351313747525017
10343,31750,899,2018,1,18687,5.351313747525017
10344,31750,9999,2016,1,18687,5.351313747525017
10345,31757,4422,2016,1,10451,9.56846234810066
10346,31757,9999,2018,1,10451,9.56846234810066
10347,31763,440,2015,1,23304,4.29110882251974
10348,31765,10,2018,1,2647,37.778617302606726
10349,31768,4429,2017,1,23617,4.234238048863107
10350,31768,510,2016,1,23617,4.234238048863107
10351,31768,513,2018,1,23617,4.234238048863107
10352,31768,6,2016,1,23617,4.234238048863107
10353,31768,6,2017,1,23617,4.234238048863107
10354,31768,9999,2016,1,23617,4.234238048863107
10355,31771,423,2015,1,5666,17.649135192375574
10356,31771,4420,2016,1,5666,17.649135192375574
10357,31771,4422,2017,2,5666,35.29827038475115
10358,31771,6,2018,1,5666,17.649135192375574
10359,31774,310,2015,1,6714,14.894250819183794
10360,31774,4422,2017,1,6714,14.894250819183794
10361,31774,6,2017,1,6714,14.894250819183794
10362,31775,4429,2016,1,2979,33.56831151393085
10363,31779,4429,2017,1,9927,10.073536818777072
10364,31788,10,2018,1,10602,9.432182607055273
10365,31788,310,2015,1,10602,9.432182607055273
10366,31788,4429,2018,1,10602,9.432182607055273
10367,31788,512,2018,1,10602,9.432182607055273
10368,31792,341,2018,1,23835,4.195510803440318
10369,31792,38,2017,1,23835,4.195510803440318
10370,31792,4420,2018,1,23835,4.195510803440318
10371,31792,4422,2016,1,23835,4.195510803440318
10372,31792,4429,2018,1,23835,4.195510803440318
10373,31792,510,2015,1,23835,4.195510803440318
10374,31792,5313,2018,1,23835,4.195510803440318
10375,31792,899,2015,1,23835,4.195510803440318
10376,31793,513,2016,1,9043,11.058277120424638
10377,31793,899,2017,1,9043,11.058277120424638
10378,31794,341,2016,1,27153,3.682834309284426
10379,31794,4420,2015,1,27153,3.682834309284426
10380,31794,4420,2017,1,27153,3.682834309284426
10381,31794,4422,2017,1,27153,3.682834309284426
10382,31794,4429,2016,1,27153,3.682834309284426
10383,31794,530,2016,1,27153,3.682834309284426
10384,31794,532,2018,1,27153,3.682834309284426
10385,31794,9999,2016,1,27153,3.682834309284426
10386,31794,9999,2018,1,27153,3.682834309284426
10387,31801,4429,2016,1,3008,33.244680851063826
10388,31808,9999,2018,1,6679,14.972301242701004
10389,31811,113,2017,1,5103,19.59631589261219
10390,31816,4422,2015,1,6091,16.417665407978983
10391,31820,341,2018,1,8473,11.802195208308746
10392,31820,5839,2018,1,8473,11.802195208308746
10393,31821,899,2018,1,250,400.0
10394,31822,4429,2015,1,5429,18.419598452753732
10395,31823,420,2015,1,754,132.6259946949602
10396,31824,310,2017,1,1838,54.4069640914037
10397,31827,87,2018,1,2134,46.860356138706656
10398,31833,10,2018,1,6900,14.492753623188406
10399,31833,111,2017,1,6900,14.492753623188406
10400,31833,310,2015,1,6900,14.492753623188406
10401,31833,423,2016,1,6900,14.492753623188406
10402,31833,440,2016,1,6900,14.492753623188406
10403,31833,4429,2015,1,6900,14.492753623188406
10404,31833,4429,2016,1,6900,14.492753623188406
10405,31833,4429,2018,1,6900,14.492753623188406
10406,31833,513,2017,1,6900,14.492753623188406
10407,31833,530,2016,1,6900,14.492753623188406
10408,31833,530,2018,1,6900,14.492753623188406
10409,31833,899,2016,1,6900,14.492753623188406
10410,31833,899,2017,1,6900,14.492753623188406
10411,31833,899,2018,1,6900,14.492753623188406
10412,31901,4422,2015,1,8638,11.576753878212548
10413,31901,4422,2016,1,8638,11.576753878212548
10414,31901,4429,2018,1,8638,11.576753878212548
10415,31901,511,2017,1,8638,11.576753878212548
10416,31903,38,2018,1,20128,4.968203497615263
10417,31903,530,2018,1,20128,4.968203497615263
10418,31904,341,2016,1,32871,3.0421952480910224
10419,31904,423,2016,1,32871,3.0421952480910224
10420,31904,4422,2015,1,32871,3.0421952480910224
10421,31904,4422,2018,1,32871,3.0421952480910224
10422,31904,4429,2015,1,32871,3.0421952480910224
10423,31904,6,2016,2,32871,6.084390496182045
10424,31904,87,2015,1,32871,3.0421952480910224
10425,31904,899,2017,1,32871,3.0421952480910224
10426,31904,899,2018,1,32871,3.0421952480910224
10427,31905,310,2016,2,9,22222.222222222223
10428,31905,310,2016,2,16035,12.472715933894605
10429,31905,41,2015,2,9,22222.222222222223
10430,31905,41,2015,2,16035,12.472715933894605
10431,31905,4420,2016,2,9,22222.222222222223
10432,31905,4420,2016,2,16035,12.472715933894605
10433,31905,81,2017,2,9,22222.222222222223
10434,31905,81,2017,2,16035,12.472715933894605
10435,31906,4422,2016,1,21757,4.596221905593602
10436,31906,5819,2018,1,21757,4.596221905593602
10437,31906,9999,2018,1,21757,4.596221905593602
10438,31907,320,2017,1,55332,1.8072724643967324
10439,31907,423,2018,1,55332,1.8072724643967324
10440,31907,4420,2018,1,55332,1.8072724643967324
10441,31907,50,2017,1,55332,1.8072724643967324
10442,31907,510,2016,1,55332,1.8072724643967324
10443,31907,52,2016,1,55332,1.8072724643967324
10444,31907,5810,2017,1,55332,1.8072724643967324
10445,31907,9999,2018,1,55332,1.8072724643967324
10446,31909,4429,2015,1,35177,2.84276658043608
10447,31909,81,2017,1,35177,2.84276658043608
10448,31909,899,2018,1,35177,2.84276658043608
10449,31909,9999,2015,1,35177,2.84276658043608
10450,32003,322,2018,1,27126,3.6865000368650005
10451,32008,420,2017,1,5309,18.835938971557734
10452,32009,513,2018,1,3325,30.075187969924812
10453,32011,4429,2016,1,13854,7.218131947451999
10454,32025,111,2018,1,22380,4.468275245755138
10455,32025,341,2016,1,22380,4.468275245755138
10456,32025,41,2018,1,22380,4.468275245755138
10457,32025,440,2017,1,22380,4.468275245755138
10458,32025,4429,2015,1,22380,4.468275245755138
10459,32025,4429,2016,1,22380,4.468275245755138
10460,32025,4429,2018,2,22380,8.936550491510276
10461,32025,52,2016,1,22380,4.468275245755138
10462,32025,52,2017,1,22380,4.468275245755138
10463,32025,83,2016,1,22380,4.468275245755138
10464,32025,899,2016,2,22380,8.936550491510276
10465,32033,513,2018,1,4118,24.283632831471586
10466,32034,10,2017,2,31008,6.449948400412796
10467,32034,111,2016,1,31008,3.224974200206398
10468,32034,130,2016,1,31008,3.224974200206398
10469,32034,310,2016,1,31008,3.224974200206398
10470,32034,38,2015,1,31008,3.224974200206398
10471,32034,41,2016,1,31008,3.224974200206398
10472,32034,511,2015,1,31008,3.224974200206398
10473,32034,512,2018,1,31008,3.224974200206398
10474,32034,6,2015,1,31008,3.224974200206398
10475,32034,6,2016,1,31008,3.224974200206398
10476,32034,899,2016,1,31008,3.224974200206398
10477,32040,899,2018,1,7604,13.150973172014728
10478,32043,111,2015,2,24632,8.119519324455991
10479,32043,420,2016,1,24632,4.059759662227996
10480,32043,440,2016,1,24632,4.059759662227996
10481,32043,4422,2018,1,24632,4.059759662227996
10482,32043,6,2016,1,24632,4.059759662227996
10483,32043,899,2016,1,24632,4.059759662227996
10484,32046,341,2018,1,9410,10.626992561105208
10485,32053,6,2017,1,3869,25.84647195657793
10486,32054,322,2017,1,12307,8.125457056959453
10487,32054,4422,2017,1,12307,8.125457056959453
10488,32054,513,2016,1,12307,8.125457056959453
10489,32055,134,2015,1,16570,6.035003017501508
10490,32055,320,2016,1,16570,6.035003017501508
10491,32055,320,2017,1,16570,6.035003017501508
10492,32055,4429,2018,1,16570,6.035003017501508
10493,32055,510,2017,1,16570,6.035003017501508
10494,32055,532,2018,1,16570,6.035003017501508
10495,32055,899,2017,1,16570,6.035003017501508
10496,32058,899,2016,1,4416,22.644927536231883
10497,32059,322,2018,1,2377,42.069835927639886
10498,32060,4422,2017,1,21363,4.68099049758929
10499,32060,4429,2015,1,21363,4.68099049758929
10500,32060,52,2016,1,21363,4.68099049758929
10501,32060,52,2018,1,21363,4.68099049758929
10502,32060,5810,2016,1,21363,4.68099049758929
10503,32063,342,2018,1,13429,7.446570854121678
10504,32063,510,2015,1,13429,7.446570854121678
10505,32063,86,2016,1,13429,7.446570854121678
10506,32064,83,2015,1,6860,14.577259475218659
10507,32065,111,2016,1,32770,3.051571559353067
10508,32065,310,2018,1,32770,3.051571559353067
10509,32065,341,2015,1,32770,3.051571559353067
10510,32065,513,2018,1,32770,3.051571559353067
10511,32065,6,2018,2,32770,6.103143118706134
10512,32068,320,2017,1,50815,1.967922857423989
10513,32068,899,2018,1,50815,1.967922857423989
10514,32068,9999,2017,1,50815,1.967922857423989
10515,32071,510,2017,1,3671,27.240533914464724
10516,32073,111,2016,1,38920,2.5693730729701953
10517,32073,322,2015,1,38920,2.5693730729701953
10518,32073,4422,2017,1,38920,2.5693730729701953
10519,32073,6,2016,1,38920,2.5693730729701953
10520,32073,6,2018,1,38920,2.5693730729701953
10521,32073,899,2018,1,38920,2.5693730729701953
10522,32080,310,2017,1,20165,4.959087527894868
10523,32080,341,2018,1,20165,4.959087527894868
10524,32080,4429,2018,1,20165,4.959087527894868
10525,32080,511,2016,1,20165,4.959087527894868
10526,32080,899,2018,1,20165,4.959087527894868
10527,32080,9999,2015,1,20165,4.959087527894868
10528,32081,113,2017,1,4524,22.104332449160033
10529,32081,330,2016,1,4524,22.104332449160033
10530,32081,4422,2017,1,4524,22.104332449160033
10531,32082,4422,2018,1,28996,3.448751551938198
10532,32084,20,2018,1,29729,3.363718927646406
10533,32084,320,2015,1,29729,3.363718927646406
10534,32084,322,2016,1,29729,3.363718927646406
10535,32084,420,2018,1,29729,3.363718927646406
10536,32084,440,2018,1,29729,3.363718927646406
10537,32084,510,2016,1,29729,3.363718927646406
10538,32084,582,2015,1,29729,3.363718927646406
10539,32084,6,2016,1,29729,3.363718927646406
10540,32084,6,2017,1,29729,3.363718927646406
10541,32084,899,2016,1,29729,3.363718927646406
10542,32084,9999,2015,1,29729,3.363718927646406
10543,32086,4420,2018,1,24546,4.073983541106494
10544,32086,4422,2015,1,24546,4.073983541106494
10545,32086,4429,2015,1,24546,4.073983541106494
10546,32086,4429,2017,1,24546,4.073983541106494
10547,32086,4839,2016,1,24546,4.073983541106494
10548,32086,530,2015,1,24546,4.073983541106494
10549,32091,310,2016,1,15472,6.463288521199587
10550,32091,530,2018,1,15472,6.463288521199587
10551,32092,131,2016,1,28242,3.5408257205580345
10552,32092,341,2018,1,28242,3.5408257205580345
10553,32092,4429,2016,1,28242,3.5408257205580345
10554,32092,511,2018,1,28242,3.5408257205580345
10555,32092,6,2017,1,28242,3.5408257205580345
10556,32092,9999,2015,1,28242,3.5408257205580345
10557,32094,310,2018,1,2724,36.710719530102786
10558,32095,43,2016,1,7302,13.694878115584771
10559,32096,420,2015,1,2635,37.95066413662239
10560,32110,899,2015,1,7600,13.157894736842104
10561,32114,113,2017,1,32084,3.1168183518264554
10562,32114,138,2016,1,32084,3.1168183518264554
10563,32114,341,2018,1,32084,3.1168183518264554
10564,32114,441,2015,1,32084,3.1168183518264554
10565,32114,4429,2015,1,32084,3.1168183518264554
10566,32114,510,2015,1,32084,3.1168183518264554
10567,32114,512,2016,1,32084,3.1168183518264554
10568,32114,52,2016,2,32084,6.233636703652911
10569,32114,532,2017,1,32084,3.1168183518264554
10570,32114,532,2018,1,32084,3.1168183518264554
10571,32117,10,2016,1,24170,4.137360364087712
10572,32117,320,2016,1,24170,4.137360364087712
10573,32117,341,2015,1,24170,4.137360364087712
10574,32117,341,2016,1,24170,4.137360364087712
10575,32117,421,2017,1,24170,4.137360364087712
10576,32117,423,2016,1,24170,4.137360364087712
10577,32117,43,2016,1,24170,4.137360364087712
10578,32117,4422,2017,1,24170,4.137360364087712
10579,32117,4429,2015,1,24170,4.137360364087712
10580,32117,4429,2016,1,24170,4.137360364087712
10581,32117,4839,2017,1,24170,4.137360364087712
10582,32117,510,2018,1,24170,4.137360364087712
10583,32117,6,2015,1,24170,4.137360364087712
10584,32117,6,2016,1,24170,4.137360364087712
10585,32117,6,2018,1,24170,4.137360364087712
10586,32117,899,2016,1,24170,4.137360364087712
10587,32118,138,2017,1,16961,5.895878780732268
10588,32118,4422,2015,1,16961,5.895878780732268
10589,32118,510,2017,1,16961,5.895878780732268
10590,32118,5313,2017,1,16961,5.895878780732268
10591,32119,420,2017,1,20189,4.953192332458269
10592,32119,43,2015,1,20189,4.953192332458269
10593,32119,510,2017,1,20189,4.953192332458269
10594,32119,6,2016,3,20189,14.859576997374807
10595,32119,6,2017,1,20189,4.953192332458269
10596,32119,6,2018,1,20189,4.953192332458269
10597,32124,111,2018,1,5986,16.70564650851988
10598,32124,87,2016,1,5986,16.70564650851988
10599,32127,4422,2016,1,29413,3.3998572059973484
10600,32127,4422,2018,1,29413,3.3998572059973484
10601,32128,52,2015,1,16910,5.913660555884093
10602,32128,532,2016,1,16910,5.913660555884093
10603,32128,5839,2017,1,16910,5.913660555884093
10604,32128,6,2017,1,16910,5.913660555884093
10605,32129,20,2018,1,20104,4.974134500596896
10606,32131,4429,2017,1,4701,21.272069772388853
10607,32132,513,2016,1,7265,13.764624913971096
10608,32134,322,2017,1,8084,12.370113805047009
10609,32136,899,2018,1,7080,14.124293785310735
10610,32137,324,2015,1,37821,2.6440337378704952
10611,32137,330,2017,1,37821,2.6440337378704952
10612,32137,342,2017,1,37821,2.6440337378704952
10613,32137,43,2018,1,37821,2.6440337378704952
10614,32137,4420,2017,1,37821,2.6440337378704952
10615,32137,4422,2015,1,37821,2.6440337378704952
10616,32137,4422,2016,1,37821,2.6440337378704952
10617,32137,4429,2015,1,37821,2.6440337378704952
10618,32137,510,2018,1,37821,2.6440337378704952
10619,32137,511,2016,1,37821,2.6440337378704952
10620,32137,899,2015,1,37821,2.6440337378704952
10621,32137,899,2017,1,37821,2.6440337378704952
10622,32137,899,2018,1,37821,2.6440337378704952
10623,32147,111,2015,1,593,168.63406408094434
10624,32159,341,2017,1,28867,3.464163231371462
10625,32159,38,2018,1,28867,3.464163231371462
10626,32159,420,2015,1,28867,3.464163231371462
10627,32159,4422,2015,1,28867,3.464163231371462
10628,32159,510,2015,1,28867,3.464163231371462
10629,32159,510,2016,1,28867,3.464163231371462
10630,32159,511,2018,1,28867,3.464163231371462
10631,32159,512,2017,1,28867,3.464163231371462
10632,32159,513,2018,1,28867,3.464163231371462
10633,32159,532,2015,1,28867,3.464163231371462
10634,32159,87,2017,1,28867,3.464163231371462
10635,32159,899,2017,1,28867,3.464163231371462
10636,32159,9999,2015,1,28867,3.464163231371462
10637,32159,9999,2016,1,28867,3.464163231371462
10638,32159,9999,2018,1,28867,3.464163231371462
10639,32162,423,2017,1,45180,2.213368747233289
10640,32162,512,2016,1,45180,2.213368747233289
10641,32162,891,2017,1,45180,2.213368747233289
10642,32162,9999,2015,2,45180,4.426737494466578
10643,32164,111,2017,1,41616,2.4029219530949635
10644,32164,4422,2017,1,41616,2.4029219530949635
10645,32164,6,2015,1,41616,2.4029219530949635
10646,32168,320,2015,1,23642,4.2297605955502915
10647,32168,512,2015,1,23642,4.2297605955502915
10648,32174,310,2018,1,47552,2.1029609690444144
10649,32174,320,2017,1,47552,2.1029609690444144
10650,32174,4420,2015,1,47552,2.1029609690444144
10651,32174,4422,2017,1,47552,2.1029609690444144
10652,32174,4422,2018,1,47552,2.1029609690444144
10653,32174,4429,2015,1,47552,2.1029609690444144
10654,32174,4429,2016,1,47552,2.1029609690444144
10655,32174,4429,2017,2,47552,4.205921938088829
10656,32174,512,2016,1,47552,2.1029609690444144
10657,32174,6,2017,1,47552,2.1029609690444144
10658,32176,310,2017,1,14339,6.973987028384126
10659,32176,4420,2017,1,14339,6.973987028384126
10660,32176,4429,2017,1,14339,6.973987028384126
10661,32177,310,2017,1,27132,3.685684800235884
10662,32177,322,2015,1,27132,3.685684800235884
10663,32177,420,2015,1,27132,3.685684800235884
10664,32177,440,2015,1,27132,3.685684800235884
10665,32177,4422,2016,3,27132,11.057054400707653
10666,32177,4422,2017,1,27132,3.685684800235884
10667,32177,4429,2015,1,27132,3.685684800235884
10668,32177,899,2015,1,27132,3.685684800235884
10669,32177,899,2018,1,27132,3.685684800235884
10670,32179,513,2016,1,8156,12.260912211868563
10671,32179,52,2016,1,8156,12.260912211868563
10672,32202,320,2018,1,7915,12.634238787113077
10673,32202,423,2018,1,7915,12.634238787113077
10674,32202,4429,2016,1,7915,12.634238787113077
10675,32202,6,2016,1,7915,12.634238787113077
10676,32202,6,2017,1,7915,12.634238787113077
10677,32202,899,2018,1,7915,12.634238787113077
10678,32204,423,2017,1,6906,14.480162177816391
10679,32204,4422,2017,1,6906,14.480162177816391
10680,32204,4429,2015,1,6906,14.480162177816391
10681,32204,511,2015,1,6906,14.480162177816391
10682,32205,4422,2018,2,28225,7.085916740478299
10683,32205,484,2016,1,28225,3.5429583702391496
10684,32205,513,2017,1,28225,3.5429583702391496
10685,32205,9999,2015,1,28225,3.5429583702391496
10686,32206,320,2016,1,17669,5.659629860207143
10687,32206,440,2015,1,17669,5.659629860207143
10688,32206,440,2016,1,17669,5.659629860207143
10689,32206,4420,2018,1,17669,5.659629860207143
10690,32206,511,2016,1,17669,5.659629860207143
10691,32206,899,2015,1,17669,5.659629860207143
10692,32206,9999,2015,1,17669,5.659629860207143
10693,32207,4429,2015,1,33306,3.0024620188554616
10694,32207,4810,2017,1,33306,3.0024620188554616
10695,32207,582,2017,1,33306,3.0024620188554616
10696,32207,6,2015,1,33306,3.0024620188554616
10697,32207,6,2016,1,33306,3.0024620188554616
10698,32207,6,2017,1,33306,3.0024620188554616
10699,32207,6,2018,1,33306,3.0024620188554616
10700,32208,130,2017,1,30879,3.2384468408951066
10701,32208,341,2017,1,30879,3.2384468408951066
10702,32208,4422,2017,1,30879,3.2384468408951066
10703,32208,511,2015,1,30879,3.2384468408951066
10704,32209,4422,2015,1,34305,2.9150269639994173
10705,32209,4429,2018,1,34305,2.9150269639994173
10706,32209,510,2015,1,34305,2.9150269639994173
10707,32209,530,2016,1,34305,2.9150269639994173
10708,32209,582,2017,1,34305,2.9150269639994173
10709,32209,6,2016,1,34305,2.9150269639994173
10710,32210,320,2017,1,59080,1.6926201760324984
10711,32210,341,2015,1,59080,1.6926201760324984
10712,32210,4422,2016,1,59080,1.6926201760324984
10713,32210,4422,2017,1,59080,1.6926201760324984
10714,32210,4422,2018,1,59080,1.6926201760324984
10715,32210,6,2015,1,59080,1.6926201760324984
10716,32211,510,2017,1,30501,3.2785810301301592
10717,32211,899,2015,1,30501,3.2785810301301592
10718,32212,111,2016,1,1959,51.04645227156713
10719,32212,20,2017,1,1959,51.04645227156713
10720,32212,4422,2015,1,1959,51.04645227156713
10721,32212,4422,2017,1,1959,51.04645227156713
10722,32212,4429,2015,1,1959,51.04645227156713
10723,32212,80,2016,1,1959,51.04645227156713
10724,32216,320,2016,1,34876,2.867301296020186
10725,32216,43,2018,1,34876,2.867301296020186
10726,32216,510,2016,1,34876,2.867301296020186
10727,32216,511,2015,1,34876,2.867301296020186
10728,32216,513,2017,1,34876,2.867301296020186
10729,32216,52,2017,1,34876,2.867301296020186
10730,32216,87,2015,1,34876,2.867301296020186
10731,32216,899,2015,1,34876,2.867301296020186
10732,32216,899,2016,1,34876,2.867301296020186
10733,32217,322,2015,1,18817,5.31434341287134
